stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
14744,14744,NEW HAMPSHIRE AVE & VALLEY BROOK DR,,39.058885,-76.997508,,,,,,2
14747,14747,NEW HAMPSHIRE AVE & DEVONSHIRE RD,,38.976595,-76.993079,,,,,,2
14753,14753,NEW HAMPSHIRE AVE & POWDER MILL RD,,39.021836,-76.977437,,,,,,2
14754,14754,NEW HAMPSHIRE AVE & VALLEY BROOK DR,,39.058792,-76.997843,,,,,,2
14764,14764,CHERRY HILL RD & GRACEFIELD RD,,39.050181,-76.952677,,,,,,2
14775,14775,ROCKVILLE STATION & BAY B,,39.084042,-77.14627,,,,,,2
14776,14776,SHADY GROVE STATION & BAY J,,39.119559,-77.164734,,,,,,2
14793,14793,OLD GEORGETOWN RD & CENTER DR,,39.00351,-77.110083,,,,,,2
14798,14798,OLD GEORGETOWN RD & WYNGATE DR,,39.012588,-77.116728,,,,,,2
14817,14817,OLD GEORGETOWN RD & MCKINLEY ST,,38.997266,-77.109307,,,,,,2
14818,14818,JONES BRIDGE RD & GLENBROOK PKWY,,38.996868,-77.093488,,,,,,2
14819,14819,JONES BRIDGE RD & GUNNEL RD,,38.997034,-77.094161,,,,,,2
14824,14824,CHESHIRE DR & OLD GEORGETOWN RD,,39.022716,-77.123236,,,,,,2
14832,14832,WHELAN LN & @22880 (MC CORRECTIONAL FACILITY),,39.237944,-77.29232,,,,,,2
14834,14834,GATEWAY CENTER DR & SHAWNEE LN,,39.226595,-77.277177,,,,,,2
14835,14835,GATEWAY CENTER DR & @22517,,39.228124,-77.279092,,,,,,2
14836,14836,GATEWAY CENTER DR & @22601,,39.231801,-77.280455,,,,,,2
14837,14837,GATEWAY CENTER DR & @22600,,39.231982,-77.280657,,,,,,2
14838,14838,GATEWAY CENTER DR & @22530,,39.229641,-77.280621,,,,,,2
14839,14839,GATEWAY CENTER DR & @22516,,39.228021,-77.27922,,,,,,2
14840,14840,GATEWAY CENTER DR & SHAWNEE LN,,39.226526,-77.277334,,,,,,2
14845,14845,NORTH BETHESDA STATION & BAY A,,39.047532,-77.111948,,,,,,2
14847,14847,HILLANDALE RD & CHEVY CHASE DR,,38.976943,-77.097687,,,,,,2
14859,14859,ETHAN ALLEN AVE & CARROLL AVE,,38.978124,-77.005768,,,,,,2
14860,14860,FAIRLAND RD & COLUMBIA PIKE,,39.072461,-76.955042,,,,,,2
14861,14861,FAIRLAND RD & COPLAND CT,,39.071989,-76.9544,,,,,,2
14862,14862,FAIRLAND RD & BRAHMS AVE,,39.070778,-76.95365,,,,,,2
14863,14863,FAIRLAND RD & OLD COLUMBIA PK,,39.076293,-76.958056,,,,,,2
14864,14864,FAIRLAND RD & OLD COLUMBIA PK,,39.076553,-76.957995,,,,,,2
14865,14865,FAIRLAND RD & WESTWIND DR,,39.077704,-76.961458,,,,,,2
14866,14866,FAIRLAND RD & WESTWIND DR,,39.07783,-76.961491,,,,,,2
14867,14867,FAIRLAND RD & FAIRRIDGE DR,,39.077799,-76.965352,,,,,,2
14868,14868,FAIRLAND RD & FAIRIDGE DR,,39.077882,-76.965526,,,,,,2
14869,14869,FAIRLAND RD & COLEFAIR DR,,39.077013,-76.968114,,,,,,2
14870,14870,FAIRLAND RD & COLEFAIR DR,,39.077104,-76.968268,,,,,,2
14871,14871,FAIRLAND RD & SERPENTINE WAY,,39.076534,-76.970838,,,,,,2
14872,14872,FAIRLAND RD & SERPENTINE WAY,,39.076371,-76.970802,,,,,,2
14874,14874,FENTON ST & ELLSWORTH DR,,38.997145,-77.025771,,,,,,2
14889,14889,GREAT FALLS RD & WINDING ROSE DR,,39.079299,-77.161669,,,,,,2
14890,14890,GREAT FALLS RD & WINDING ROSE DR,,39.078301,-77.161906,,,,,,2
14896,14896,HUNGERFORD DR & @451,HUNGERFORD DR & #451,39.0894,-77.151887,,,,,,2
14925,14925,CLARKS CROSSING DR & CLARKSBURG SQUARE RD,,39.245379,-77.271069,,,,,,2
14926,14926,CLARKS CROSSING DR & SUGAR VIEW DRIVE,,39.243463,-77.269139,,,,,,2
14941,14941,FREDERICK RD & RUNNING BROOK DR,,39.22523,-77.262513,,,,,,2
14949,14949,SCOTTSBURY DR & SCARLET LEAF CIR,,39.20205,-77.24126,,,,,,2
14950,14950,SCENERY DR & GERMANTOWN RD,,39.191853,-77.233649,,,,,,2
14951,14951,SCOTTSBURY DR & SCOTTSBURY TER,SCOTTSBURY DR & SCOTTSBURY TERR,39.200295,-77.238682,,,,,,2
14952,14952,SCOTTSBURY DR & LUCRECE TER,,39.201349,-77.239024,,,,,,2
14953,14953,SCOTTSBURY DR & DOXDAM TER,,39.198737,-77.239117,,,,,,2
14954,14954,SCOTTSBURY DR & SCOTTSBURY TER,,39.198677,-77.238987,,,,,,2
14955,14955,SCOTTSBURY DR & SCOTTSBURY TERR,,39.200016,-77.238637,,,,,,2
14956,14956,SCOTTSBURY DR & QUEEN NICOLE WAY,,39.201615,-77.239472,,,,,,2
14957,14957,SCOTTSBURY DR & TALL CEDAR WAY,,39.20243,-77.24144,,,,,,2
14968,14968,OLD GEORGETOWN RD & GREENTREE RD,,38.999719,-77.109662,,,,,,2
14971,14971,TRAVILLE GATEWAY DR & TRAVILLE GARDENS CIR,,39.094771,-77.202263,,,,,,2
14972,14972,TRAVILLE TRANSIT CENTER & BAY A,,39.092743,-77.202411,,,,,,2
14974,14974,TRAVILLE GATEWAY DR & TRAVILLE GARDENS CIR,,39.09477,-77.202437,,,,,,2
14977,14977,TRAVILLE GATEWAY DR & SHADY GROVE RD,,39.091519,-77.203992,,,,,,2
14979,14979,TRAVILLE GATEWAY DR & SHADY GROVE RD,,39.091527,-77.204186,,,,,,2
14980,14980,SHADY GROVE RD & @14200,,39.092208,-77.206458,,,,,,2
14981,14981,SHADY GROVE RD & @14200,,39.092027,-77.206628,,,,,,2
14984,14984,BLACKWELL RD & FALLSGROVE DR,,39.098973,-77.189922,,,,,,2
14985,14985,FALLSGROVE DR & ROCK REGIONAL TRANS CENTER,,39.096897,-77.191555,,,,,,2
15000,15000,CENTURY BLVD & TOWN COMMON DR,,39.181121,-77.26702,,,,,,2
15004,15004,CENTURY BLVD & PINNACLE DR,,39.182033,-77.265392,,,,,,2
15008,15008,CENTURY BLVD & @20201,,39.187143,-77.260633,,,,,,2
15010,15010,CENTURY BLVD & @20201,,39.187167,-77.260427,,,,,,2
15012,15012,GERMANTOWN TRANSIT CENTER & BAY F,,39.183559,-77.261997,,,,,,2
15014,15014,CENTURY BLVD & PINNACLE DR,,39.182025,-77.265296,,,,,,2
15016,15016,CENTURY BLVD & @19847-D,,39.181547,-77.266074,,,,,,2
15018,15018,CENTURY BLVD & TOWN COMMON DR,,39.181039,-77.266979,,,,,,2
15020,15020,CLOVERLEAF CENTER DR & CENTURY BLVD,,39.190946,-77.265749,,,,,,2
15022,15022,CLOVERLEAF CENTER DR & CENTURY BLVD,,39.190937,-77.265187,,,,,,2
15024,15024,CRYSTAL ROCK DR & GOLF COURSE DR,,39.1956,-77.272152,,,,,,2
15030,15030,GERMANTOWN RD & MIDCENTER CT,,39.180213,-77.264832,,,,,,2
15032,15032,KINGSVIEW VILLAGE AVE & CLOPPER RD,,39.160556,-77.279356,,,,,,2
15034,15034,KINGSVIEW VILLAGE AVE & KINGSVIEW PARK & RIDE,,39.160597,-77.279603,,,,,,2
15036,15036,LEAMAN FARM RD & GREAT SENECA HWY,,39.156037,-77.277191,,,,,,2
15038,15038,LEAMAN FARM RD & DAVENTRY WAY,,39.158378,-77.278973,,,,,,2
15040,15040,LEAMAN FARM RD & DAVENTRY WAY,,39.158231,-77.278983,,,,,,2
15042,15042,LEAMAN FARM RD & GREAT SENECA HWY,,39.155825,-77.277003,,,,,,2
15044,15044,MIDDLEBROOK RD & CENTURY BLVD,,39.180804,-77.268828,,,,,,2
15046,15046,MIDDLEBROOK RD & CELEBRATION WAY,,39.18094,-77.269334,,,,,,2
15050,15050,RICHTER FARM RD & AUTUMN CREST RD,,39.167393,-77.298374,,,,,,2
15052,15052,RICHTER FARM RD & KINGS CROSSING BLVD,,39.16447,-77.296392,,,,,,2
15054,15054,RICHTER FARM RD & ASHLEIGH GREEN RD,,39.159423,-77.295626,,,,,,2
15056,15056,RICHTER FARM RD & RIM FIRE CT,,39.157614,-77.296744,,,,,,2
15058,15058,RICHTER FARM RD & AVATAR LN,,39.154323,-77.297714,,,,,,2
15060,15060,RICHTER FARM RD & SCHAEFFER RD,,39.152555,-77.296508,,,,,,2
15062,15062,RICHTER FARM RD & BROMFIELD RD,,39.151388,-77.294884,,,,,,2
15064,15064,RICHTER FARM RD & FALCONCREST RD,,39.151725,-77.292274,,,,,,2
15066,15066,RICHTER FARM RD & CHATTERLY PL,,39.152789,-77.291205,,,,,,2
15068,15068,RICHTER FARM RD & ROCKINGHAM RD,,39.154283,-77.289483,,,,,,2
15070,15070,RICHTER FARM RD & GERMANTOWN RD,,39.153227,-77.285928,,,,,,2
15072,15072,RICHTER FARM RD & COMORANT LN,RICHTER FARM RD & COMORANT LA,39.151776,-77.283723,,,,,,2
15074,15074,RICHTER FARM RD & CRICKET HILL DR,,39.151098,-77.281601,,,,,,2
15076,15076,RICHTER FARM RD & SMOKEWOOD DR,,39.148351,-77.27905,,,,,,2
15078,15078,RICHTER FARM RD & SMOKEWOOD DR,,39.148411,-77.278463,,,,,,2
15080,15080,RICHTER FARM RD & NORTHWEST HIGH SCHOOL,,39.151339,-77.281638,,,,,,2
15082,15082,RICHTER FARM RD & COMORANT LN,,39.151782,-77.283139,,,,,,2
15084,15084,RICHTER FARM RD & GERMANTOWN RD,,39.153374,-77.285765,,,,,,2
15086,15086,RICHTER FARM RD & ROCKINGHAM RD,,39.154471,-77.289581,,,,,,2
15088,15088,RICHTER FARM RD & CHATTERLY PL,,39.153205,-77.291155,,,,,,2
15090,15090,RICHTER FARM RD & FALCONCREST RD,,39.152126,-77.292156,,,,,,2
15092,15092,RICHTER FARM RD & COACHMANS RD,,39.151487,-77.293939,,,,,,2
15094,15094,RICHTER FARM RD & DARK STAR WAY,,39.153103,-77.29664,,,,,,2
15096,15096,RICHTER FARM RD & AVATAR LN,,39.154134,-77.297349,,,,,,2
15100,15100,RICHTER FARM RD & FABLE DR,,39.159009,-77.295551,,,,,,2
15102,15102,RICHTER FARM RD & LEAMAN FARM RD,,39.164174,-77.295897,,,,,,2
15104,15104,RICHTER FARM RD & AUTUMN CREST RD,,39.167421,-77.298065,,,,,,2
15106,15106,TUCKERMAN LN & POSTOAK RD,,39.045028,-77.180354,,,,,,2
15110,15110,WANEGARDEN DR & LAKE SENECA ES,,39.183883,-77.284182,,,,,,2
15112,15112,WANEGARDEN DR & @13906,WANEGARDEN DR & #13906,39.182939,-77.28946,,,,,,2
15114,15114,WANEGARDEN DR & LAKE SENECA ES,,39.183678,-77.284618,,,,,,2
15118,15118,WATERS LANDING DR & CRYSTAL ROCK DR,,39.196871,-77.274041,,,,,,2
15120,15120,WATERS LANDING DR & CRYSTAL HILL CIR,,39.196316,-77.27624,,,,,,2
15122,15122,WATERS LANDING DR & BURNT WOODS DR,,39.196374,-77.278708,,,,,,2
15124,15124,WATERS LANDING DR & AMBER HILL CT,,39.196896,-77.280742,,,,,,2
15126,15126,WATERS LANDING DR & CLEAR MORNING CT,,39.197386,-77.282327,,,,,,2
15128,15128,WATERS LANDING DR & SPINNING WHEEL DR,,39.19669,-77.2843,,,,,,2
15130,15130,WATERS LANDING DR & HAZELNUT CT,,39.194992,-77.284772,,,,,,2
15132,15132,WATERS LANDING DR & ANNDYKE WAY,,39.193948,-77.284361,,,,,,2
15134,15134,WATERS LANDING DR & HAZELNUT CT,,39.195063,-77.284599,,,,,,2
15136,15136,WATERS LANDING DR & CRYSTAL ROCK DR,,39.196625,-77.274255,,,,,,2
15138,15138,WYNNFIELD DR & WANEGARDEN DR,,39.185837,-77.28264,,,,,,2
15160,15160,SENECA MEADOWS PKWY & @20425,,39.191472,-77.25837,,,,,,2
15162,15162,SENECA MEADOWS PKWY & @20425,,39.191493,-77.25885,,,,,,2
15168,15168,SHADY GROVE RD & CHINKAPIN DR,,39.08648,-77.212993,,,,,,2
15176,15176,FAIRLAND RD & COLUMBIA PIKE,,39.074467,-76.95644,,,,,,2
15178,15178,FAIRLAND RD & COLUMBIA PIKE,,39.07436,-76.95668,,,,,,2
15182,15182,GERMANTOWN TRANSIT CENTER & BAY B,,39.183001,-77.261095,,,,,,2
15272,15272,FOREST GLEN STATION & BAY A,,39.015768,-77.045546,,,,,,2
15276,15276,FOREST GLEN STATION & BAY C,,39.015794,-77.045005,,,,,,2
15324,15324,S CAMPUS DR & CAMPUS DR,CAMPUS DR & UNNAMED ST,39.096382,-77.158109,,,,,,2
15334,15334,NEW HAMPSHIRE AVE & CHALMERS RD,,39.029403,-76.983626,,,,,,2
15348,15348,PHILADELPHIA AVE & HOLT PL,,38.978388,-77.008043,,,,,,2
15350,15350,PHILADELPHIA AVE & HOLT PLACE,PHILADELPHIA AVE & HOLT AVE,38.978502,-77.008027,,,,,,2
15352,15352,PHILADELPHIA AVE & PARK AVE,,38.979579,-77.008997,,,,,,2
15354,15354,PHILADELPHIA AVE & PARK AVE,,38.979405,-77.008987,,,,,,2
15356,15356,PHILADELPHIA AVE & MAPLE AVE,,38.980985,-77.01008,,,,,,2
15358,15358,ROCKLEDGE DR & DEMOCRACY BLVD,,39.024697,-77.132766,,,,,,2
15360,15360,ROCKLEDGE DR & DEMOCRACY BLVD,,39.02484,-77.132491,,,,,,2
15362,15362,ROCKLEDGE DR & @6600,,39.02912,-77.13238,,,,,,2
15382,15382,TAMARACK RD & RANDOLPH RD,,39.068064,-76.985509,,,,,,2
15384,15384,TAMARACK RD & MORNINGSIDE DR,,39.068041,-76.985279,,,,,,2
15386,15386,TAMARACK RD & COLLINGWOOD LN,,39.070413,-76.981022,,,,,,2
15388,15388,TAMARACK RD & COLLINGWOOD LN,,39.070541,-76.980965,,,,,,2
15390,15390,TAMARACK RD & LIMETREE RD,,39.072877,-76.980667,,,,,,2
15392,15392,TAMARACK RD & LIMETREE RD,,39.072883,-76.981054,,,,,,2
15394,15394,TAMARACK RD & NORTHCREST DR,,39.074913,-76.982729,,,,,,2
15396,15396,TAMARACK RD & CANYON RD,,39.075531,-76.983159,,,,,,2
15398,15398,TAMARACK RD & MIMOSA LN,,39.077062,-76.980624,,,,,,2
15400,15400,TAMARACK RD & MIMOSA LN,,39.077354,-76.980329,,,,,,2
15402,15402,TAMARACK RD & FAIRLAND RD,,39.077907,-76.979572,,,,,,2
15404,15404,TAMARACK RD & FAIRLAND RD,,39.077802,-76.979766,,,,,,2
15408,15408,TWINBROOK STATION & BAY J,,39.061703,-77.121194,,,,,,2
15414,15414,WHEATON STATION & BAY C,,39.037727,-77.050917,,,,,,2
15416,15416,WHEATON STATION & BAY J,WHEATON STATION & BAY D,39.037813,-77.051144,,,,,,2
15422,15422,WHEATON STATION & BAY F,Wheaton Station & BAY N,39.038104,-77.051429,,,,,,2
15450,15450,PRINCE PHILIP DR & OLNEY-SANDY SPRING RD,,39.150821,-77.057519,,,,,,2
15456,15456,PLUM ORCHARD DR & BROADBIRCH DR,,39.054944,-76.957686,,,,,,2
15458,15458,PLUM ORCHARD DR & CHERRY HILL RD,,39.052462,-76.953503,,,,,,2
15460,15460,PLUM ORCHARD DR & POST OFFICE ANNEX,PLUM ORCHARD DR & CHERRY HILL RD,39.051226,-76.955085,,,,,,2
15474,15474,TECH RD & PROSPERITY DR,,39.056728,-76.967214,,,,,,2
15546,15546,WILLARD AVE & FRIENDSHIP BLVD,,38.962126,-77.088701,,,,,,2
15548,15548,JONES BRIDGE RD & LYNBROOK DR,,38.997666,-77.090176,,,,,,2
15550,15550,JONES BRIDGE RD & LANCASTER DR,,38.998626,-77.088448,,,,,,2
15552,15552,JONES BRIDGE RD & LANCASTER DR,,38.998769,-77.088587,,,,,,2
15554,15554,PINEY BRANCH RD & UNIVERSITY BLVD,,38.999349,-76.99619,,,,,,2
15570,15570,NORTH BETHESDA STATION & BAY D,WHITE FLINT STATION & MARINELLI RD,39.047747,-77.113008,,,,,,2
15572,15572,COLESVILLE RD & GEORGIA AVE,,38.995723,-77.028375,,,,,,2
16005,16005,FDA-WHITE OAK & MAHAN CIRCLE,MAHAN CT & ERICSSON RD,39.034945,-76.983283,,,,,,2
16006,16006,MILESTONE CENTER DR & @12450,,39.202842,-77.265592,,,,,,2
16007,16007,MILESTONE CENTER DR & @12410,,39.201385,-77.262062,,,,,,2
16008,16008,MILESTONE CENTER DR & OBSERVATION DR,,39.203689,-77.259842,,,,,,2
16009,16009,WATKINS MILL RD & CLUBHOUSE RD,,39.174587,-77.208348,,,,,,2
16011,16011,FENTON ST & ELLSWORTH DR,,38.99664,-77.025286,,,,,,2
16012,16012,CARROLL AVE & GLENSIDE DR,,38.987981,-76.994422,,,,,,2
16013,16013,GREAT SENECA HWY & ORCHARD RIDGE DR,,39.124241,-77.232013,,,,,,2
16015,16015,MATENY RD & CLOPPER RD,,39.156147,-77.266807,,,,,,2
16017,16017,NEW HAMPSHIRE AVE & NORTHWEST DR,,39.037375,-76.989241,,,,,,2
16023,16023,NEW HAMPSHIRE AVE & MAHAN RD,,39.034022,-76.986399,,,,,,2
16024,16024,COLESVILLE RD & SPRING ST,,38.998812,-77.026165,,,,,,2
16026,16026,PHILADELPHIA AVE & CEDAR AVE,,38.981157,-77.011251,,,,,,2
16027,16027,COLESVILLE RD & UNIVERSITY BLVD,,39.020861,-77.012072,,,,,,2
16031,16031,RAILROAD ST & HICKORY RD,,39.138515,-77.179496,,,,,,2
16032,16032,WASHINGTON GROVE LN & MCCAULEY ST,WASHINGTON GROVE LA & McCAULEY ST,39.141959,-77.177552,,,,,,2
16033,16033,WASHINGTON GROVE LN & MCCAULEY ST,WASHINGTON GROVE LA & McCAULEY ST,39.142045,-77.177336,,,,,,2
16038,16038,FENTON ST & COLESVILLE RD,,38.997287,-77.026624,,,,,,2
16048,16048,FAIRLAND RD & IONA CT,,39.065672,-76.942273,,,,,,2
16049,16049,FAIRLAND RD & IONA CT,,39.065545,-76.942309,,,,,,2
16050,16050,FAIRLAND RD & BIG HORN DR,,39.065307,-76.939827,,,,,,2
16051,16051,FAIRLAND RD & BIG HORN DR,,39.065161,-76.939492,,,,,,2
16052,16052,BRIGGS CHANEY RD & MEDALLION DR,,39.068176,-76.937063,,,,,,2
16053,16053,BRIGGS CHANEY RD & ALPENHORN WAY,,39.068158,-76.937258,,,,,,2
16054,16054,BRIGGS CHANEY RD & GENTRY RIDGE CT,,39.072761,-76.938704,,,,,,2
16055,16055,BRIGGS CHANEY RD & GENTRY RIDGE CT,,39.073129,-76.939268,,,,,,2
16057,16057,BEETHOVEN BLVD & BEETHOVEN WAY,,39.068022,-76.946199,,,,,,2
16058,16058,BEETHOVEN BLVD & SCHUBERT DR,,39.069483,-76.944984,,,,,,2
16059,16059,SCHUBERT DR & CONDUCTOR WAY,,39.070332,-76.947396,,,,,,2
16060,16060,SCHUBERT DR & PIANO LN,,39.070992,-76.949104,,,,,,2
16061,16061,BRAHMS AVE & BRAHMS CT,,39.07189,-76.950327,,,,,,2
16062,16062,BRAHMS AVE & BRAHMS TERR,,39.071741,-76.953295,,,,,,2
16063,16063,SNOUFFER SCHOOL RD & CENTERWAY RD,,39.16904,-77.1758,,,,,,2
16064,16064,GREAT SENECA HWY & MUDDY BRANCH RD,,39.110347,-77.218106,,,,,,2
16065,16065,QUINCE ORCHARD RD & GAITHERSBURG PARK & RIDE,,39.147754,-77.218177,,,,,,2
16066,16066,FREDERICK RD & LITTLE SENECA PKWY,,39.22265,-77.260493,,,,,,2
16067,16067,GREAT SENECA HWY & HIGH GABLES DR,,39.115614,-77.223006,,,,,,2
16068,16068,GREAT SENECA HWY & HIGH GABLES DR,,39.115627,-77.223421,,,,,,2
16069,16069,RICHTER FARM RD & SCHAEFFER RD,,39.152254,-77.295882,,,,,,2
16070,16070,KINGSVIEW RD & GERMANTOWN COMMUNITY CENTER,,39.165593,-77.285653,,,,,,2
16072,16072,FENTON ST & NEW YORK AVE,,38.985569,-77.022881,,,,,,2
16080,16080,WAYNE AVE & GEORGIA AVE,,38.994785,-77.025744,,,,,,2
16082,16082,W DIAMOND AVE & BUREAU RD,,39.14167,-77.217153,,,,,,2
16083,16083,W DIAMOND AVE & BUREAU RD,,39.141737,-77.218053,,,,,,2
16085,16085,SEVEN LOCKS RD & MONTROSE RD,,39.057419,-77.161571,,,,,,2
16088,16088,STRINGTOWN RD & SUTLER SQUARE TERR,,39.238344,-77.27642,,,,,,2
16089,16089,STRINGTOWN RD & SUTLER SQUARE TERR,,39.238453,-77.276618,,,,,,2
16090,16090,RICHTER FARM RD & CLOPPER RD,,39.169566,-77.29725,,,,,,2
16091,16091,RICHTER FARM RD & CLOPPER RD,,39.169668,-77.296746,,,,,,2
16093,16093,JONES BRIDGE RD & HAWKINS LN,,39.000129,-77.083197,,,,,,2
16095,16095,WOLF DR & KARA LN,,39.072716,-77.001502,,,,,,2
16097,16097,KARA LN & AUTUMN DR,,39.071312,-77.001663,,,,,,2
16098,16098,CANNON RD & KARA LN,,39.070276,-77.001508,,,,,,2
16099,16099,CANNON RD & AUTUMN DR,,39.070109,-77.000287,,,,,,2
17000,17000,CANNON RD & VENETIAN RD,,39.069983,-76.999004,,,,,,2
17001,17001,CANNON RD & VENETIAN RD,,39.070095,-76.999037,,,,,,2
17002,17002,CANNON RD & BUCCANEER RD,,39.069652,-76.995462,,,,,,2
17003,17003,CANNON RD & BUCCANEER RD,,39.069765,-76.99559,,,,,,2
17004,17004,CANNON RD & CLIFTON RD,,39.069484,-76.994014,,,,,,2
17005,17005,CANNON RD & CLIFTON RD,,39.069536,-76.993624,,,,,,2
17006,17006,CANNON RD & BOARDMORE RD,,39.070071,-76.989873,,,,,,2
17007,17007,CANNON RD & BOARDMORE RD,,39.070149,-76.989954,,,,,,2
17008,17008,BROADMORE RD & KILGORE RD,,39.067898,-76.988331,,,,,,2
17009,17009,BROADMORE RD & KILGORE RD,,39.067961,-76.988294,,,,,,2
17010,17010,BROADMORE RD & TRAMARACK RD,,39.067038,-76.988186,,,,,,2
17011,17011,TAMARACK RD & BOARDMORE RD,,39.066864,-76.987709,,,,,,2
17012,17012,TAMARACK RD & LEISTER RD,,39.067297,-76.986352,,,,,,2
17013,17013,TAMARACK RD & LEISTER RD,,39.067372,-76.986519,,,,,,2
17020,17020,OAK LEAF DR & SONATA WAY,,39.041873,-76.996637,,,,,,2
17021,17021,OAK LEAF DR & SYMPHONY WOODS RD,,39.043069,-76.997754,,,,,,2
17022,17022,OAK LEAF DR & CLASSICAL LN,,39.042939,-76.999958,,,,,,2
17023,17023,OAK LEAF DR & CRESCENDO WAY,,39.041905,-77.002022,,,,,,2
17024,17024,PRELUDE DR & OAK LEAF DR,,39.040286,-77.001648,,,,,,2
17025,17025,PRELUDE DR & LEGATO WAY,,39.039734,-76.998919,,,,,,2
17026,17026,HURLEY AVE & FEATHER ROCK PL,,39.086593,-77.179356,,,,,,2
17027,17027,HURLEY AVE & FEATHER ROCK DR,,39.084383,-77.18089,,,,,,2
17028,17028,HURLEY AVE & BOULDERCREST CT,,39.08332,-77.181925,,,,,,2
17029,17029,HURLEY AVE & SHERBROOKE WAY,,39.082312,-77.183283,,,,,,2
17030,17030,HURLEY AVE & WOOTON PWKY,,39.081492,-77.184239,,,,,,2
17032,17032,KARA LN & AUTUMN DR,,39.071609,-77.001701,,,,,,2
17037,17037,FREDERICK RD & FOREMAN BLVD,,39.228258,-77.266458,,,,,,2
17038,17038,BRIGGS CHANEY RD & CASTLE BLVD,,39.080374,-76.94596,,,,,,2
17041,17041,WOLF DR & @13301,,39.072951,-77.001837,,,,,,2
17042,17042,RIVER RD & LITTLE FALLS PKWY,,38.962844,-77.100527,,,,,,2
17043,17043,RIVER RD & LANDY LN,,38.964856,-77.103613,,,,,,2
17047,17047,SCHINDLER DR & GATEWOOD AVE,,39.030785,-76.989263,,,,,,2
17053,17053,E DIAMOND AVE & NORTH SUMMIT AVE,,39.142222,-77.192664,,,,,,2
17064,17064,FLOWER HILL WAY & WASHINGTON GROVE LN,,39.154775,-77.164034,,,,,,2
17066,17066,WELLER RD & FLACK ST,,39.066532,-77.059757,,,,,,2
17071,17071,MANNAKEE ST & CAMPUS (E) DR,,39.096111,-77.156881,,,,,,2
17075,17075,GREAT SENECA HWY & KENTLANDS SQUARE SC,,39.126304,-77.234792,,,,,,2
17076,17076,BRIMSTONE ACADEMY DR & ST AGNES WAY,,39.145462,-77.053467,,,,,,2
17077,17077,BRIMSTONE ACADEMY DR & ST AGNES WAY,,39.145099,-77.05333,,,,,,2
17078,17078,JONES BRIDGE RD & LYNBROOK DR,,38.997359,-77.090398,,,,,,2
17080,17080,WOOTTON PKWY & PRESERVE PKWY,,39.067011,-77.150526,,,,,,2
17081,17081,SHADY GROVE RD & TRAVILLE GATEWAY DR,,39.090706,-77.204002,,,,,,2
17082,17082,SHADY GROVE RD & SHINING WILLOW DR,,39.086204,-77.213418,,,,,,2
17088,17088,MATENY RD & @18003,,39.147383,-77.271414,,,,,,2
17089,17089,MATENY RD & @18003,,39.147476,-77.271721,,,,,,2
17092,17092,SHADY GROVE RD & MEDICAL CENTER WAY,,39.096384,-77.19531,,,,,,2
17093,17093,BLACKWELL RD & WOODHILL RD,,39.100454,-77.190484,,,,,,2
17096,17096,SHAWNEE LN & OBSERVATION DR,,39.227678,-77.272331,,,,,,2
17097,17097,SHAWNEE LN & TATE ST,,39.22663,-77.273757,,,,,,2
17098,17098,WATERFORD HILLS BLVD & CARLOW POINT CIR,,39.178006,-77.278196,,,,,,2
17099,17099,WATERFORD HILLS BLVD & BUCKINGHAM WAY,,39.17797,-77.277475,,,,,,2
17101,17101,MUNCASTER MILL RD & @7503 (COVENANT LIFE CHURCH),,39.152399,-77.151256,,,,,,2
17111,17111,MONTROSE RD & HITCHING POST LN,,39.05424,-77.143508,,,,,,2
17113,17113,FISHER AVE & HERSPERGER LN,,39.133007,-77.39794,,,,,,2
17114,17114,MILESTONE CENTER DR & MILESTONE CENTER CT,,39.20237,-77.260406,,,,,,2
17115,17115,WOOTTON PKWY & PRESERVE PKWY,,39.066674,-77.150785,,,,,,2
17116,17116,EMORY LN & MONTY CT,,39.121232,-77.094422,,,,,,2
17145,17145,AVERY RD & @14701 (AVERY TRTMNT CTR),,39.097373,-77.12398,,,,,,2
17146,17146,BROSCHART RD & BLACKWELL RD,,39.101598,-77.200274,,,,,,2
17176,17176,CLARKS CROSSING DR & CLARKSMEADE DR,,39.247763,-77.270441,,,,,,2
17177,17177,CLARKS CROSSING DR & CLARKSMEADE DR,,39.247568,-77.270447,,,,,,2
17190,17190,STRINGTOWN RD & GATEWAY CENTER DR,,39.234805,-77.280913,,,,,,2
17191,17191,STRINGTOWN RD & GATEWAY CENTER DR,,39.234995,-77.281091,,,,,,2
17218,17218,PLYERS MILL RD & GEORGIA AVE,HOUSTON AVE,39.030034,-77.048268,,,,,,2
17219,17193,CARROLL AVE & GARLAND AVE,,38.986231,-76.996305,,,,,,2
17220,17196,CARROLL AVE & MERRIMAC DR,,38.991995,-76.992979,,,,,,2
17221,17195,CARROLL AVE & WILDWOOD DR,,38.989673,-76.993533,,,,,,2
17222,17222,HOUSTON AVE & ROANOKE AVE,,38.990883,-77.003575,,,,,,2
17223,17223,HOUSTON AVE & BRIGHTON AVE,,38.98984,-77.004751,,,,,,2
17228,17228,GIRARD ST & E DIAMOND AVE,,39.140707,-77.183095,,,,,,2
17238,17238,REDLAND RD & VEGA CT,,39.13976,-77.14363,,,,,,2
